geometry,crossroad_count,road_length,shop_count,residential_area,commercial_area,industrial_area,railway_station_count,bicycle_lane_length,bus_station_count,start_count,end_count
"POLYGON ((121.2712258397767 31.29445930918367, 121.2712258397767 31.3098104298448, 121.2532595340943 31.3098104298448, 121.2532595340943 31.29445930918367, 121.2712258397767 31.29445930918367))",0,6186.998701648512,0,0.0,0.0,0.0,0,5085.15375414987,20,3,2
"POLYGON ((121.2712258397767 31.3098104298448, 121.2712258397767 31.32515904921241, 121.2532595340943 31.32515904921241, 121.2532595340943 31.3098104298448, 121.2712258397767 31.3098104298448))",0,25349.591330051742,5,74413.29210368608,0.0,0.0,0,680.4718969573241,9,4,1
"POLYGON ((121.2712258397767 31.32515904921241, 121.2712258397767 31.34050516659284, 121.2532595340943 31.34050516659284, 121.2532595340943 31.32515904921241, 121.2712258397767 31.32515904921241))",7,14943.6610717707,1,325544.4491832789,0.0,0.0,0,0.0,28,4,4
"POLYGON ((121.2712258397767 31.34050516659284, 121.2712258397767 31.35584878129317, 121.2532595340943 31.35584878129317, 121.2532595340943 31.34050516659284, 121.2712258397767 31.34050516659284))",0,19770.972186285995,1,0.0,0.0,0.0,0,0.0,28,7,5
"POLYGON ((121.2712258397767 31.35584878129317, 121.2712258397767 31.37118989262137, 121.2532595340943 31.37118989262137, 121.2532595340943 31.35584878129317, 121.2712258397767 31.35584878129317))",0,33348.2987279372,3,188278.37785950568,0.0,0.0,0,0.0,15,3,5
"POLYGON ((121.2712258397767 31.37118989262137, 121.2712258397767 31.38652849988624, 121.2532595340943 31.38652849988624, 121.2532595340943 31.37118989262137, 121.2712258397767 31.37118989262137))",2,20947.033920675472,4,0.0,0.0,0.0,0,0.0,41,2,4
"POLYGON ((121.2712258397767 31.38652849988624, 121.2712258397767 31.40186460239737, 121.2532595340943 31.40186460239737, 121.2532595340943 31.38652849988624, 121.2712258397767 31.38652849988624))",0,19943.601164093587,0,0.0,0.0,0.0,0,0.0,32,1,1
"POLYGON ((121.2712258397767 31.40186460239737, 121.2712258397767 31.41719819946523, 121.2532595340943 31.41719819946523, 121.2532595340943 31.40186460239737, 121.2712258397767 31.40186460239737))",0,13730.150691737645,0,0.0,0.0,0.0,0,0.0,32,1,1
"POLYGON ((121.2712258397767 31.41719819946523, 121.2712258397767 31.43252929040109, 121.2532595340943 31.43252929040109, 121.2532595340943 31.41719819946523, 121.2712258397767 31.41719819946523))",0,2501.527269363968,0,0.0,0.0,0.0,0,0.0,3,1,1
"POLYGON ((121.2712258397767 31.43252929040109, 121.2712258397767 31.44785787451704, 121.2532595340943 31.44785787451704, 121.2532595340943 31.43252929040109, 121.2712258397767 31.43252929040109))",0,7021.700632859853,0,0.0,0.0,0.0,0,0.0,5,1,1
"POLYGON ((121.2712258397767 31.44785787451704, 121.2712258397767 31.46318395112604, 121.2532595340943 31.46318395112604, 121.2532595340943 31.44785787451704, 121.2712258397767 31.44785787451704))",0,192.08048493767964,0,0.0,0.0,0.0,0,0.0,4,1,1
"POLYGON ((121.2712258397767 31.46318395112604, 121.2712258397767 31.47850751954186, 121.2532595340943 31.47850751954186, 121.2532595340943 31.46318395112604, 121.2712258397767 31.46318395112604))",0,4577.716845188518,0,0.0,0.0,0.0,0,0.0,6,1,1
"POLYGON ((121.2712258397767 31.47850751954186, 121.2712258397767 31.49382857907909, 121.2532595340943 31.49382857907909, 121.2532595340943 31.47850751954186, 121.2712258397767 31.47850751954186))",2,9225.645754521023,0,0.0,0.0,495966.9998302941,0,0.0,12,1,1
"POLYGON ((121.2891921454591 30.98691269999999, 121.2891921454591 31.00231369957163, 121.2712258397767 31.00231369957163, 121.2712258397767 30.98691269999999, 121.2891921454591 30.98691269999999))",0,20848.74952760204,0,519617.948703754,0.0,762428.8378173931,0,0.0,23,1,1
"POLYGON ((121.2891921454591 31.00231369957163, 121.2891921454591 31.01771221189863, 121.2712258397767 31.01771221189863, 121.2712258397767 31.00231369957163, 121.2891921454591 31.00231369957163))",0,21717.31996475132,0,20474.265211452483,0.0,1989146.9803565016,0,0.0,5,1,1
"POLYGON ((121.2891921454591 31.01771221189863, 121.2891921454591 31.03310823627063, 121.2712258397767 31.03310823627063, 121.2712258397767 31.01771221189863, 121.2891921454591 31.01771221189863))",0,14058.719646323416,0,0.0,0.0,2820949.683461644,0,0.0,6,1,1
"POLYGON ((121.2891921454591 31.03310823627063, 121.2891921454591 31.04850177197812, 121.2712258397767 31.04850177197812, 121.2712258397767 31.03310823627063, 121.2891921454591 31.03310823627063))",0,21296.47497290292,1,0.0,0.0,3182248.8462645127,0,0.0,9,1,1
"POLYGON ((121.2891921454591 31.04850177197812, 121.2891921454591 31.0638928183124, 121.2712258397767 31.0638928183124, 121.2712258397767 31.04850177197812, 121.2891921454591 31.04850177197812))",0,18140.69005065483,0,0.0,0.0,3013672.146277235,0,0.0,6,1,1
"POLYGON ((121.2891921454591 31.0638928183124, 121.2891921454591 31.07928137456562, 121.2712258397767 31.07928137456562, 121.2712258397767 31.0638928183124, 121.2891921454591 31.0638928183124))",10,20528.204150413465,0,322538.6469041249,288530.9905643363,775011.6444291754,0,512.1811563474633,9,1,1
"POLYGON ((121.2891921454591 31.07928137456562, 121.2891921454591 31.09466744003078, 121.2712258397767 31.09466744003078, 121.2712258397767 31.07928137456562, 121.2891921454591 31.07928137456562))",16,19275.667305685944,0,1593986.7150643158,0.0,60009.39294727957,0,1517.062219695861,19,1,1
"POLYGON ((121.2891921454591 31.09466744003078, 121.2891921454591 31.11005101400166, 121.2712258397767 31.11005101400166, 121.2712258397767 31.09466744003078, 121.2891921454591 31.09466744003078))",12,19209.699096565782,0,85035.98146980765,0.0,124169.69026284416,0,0.0,19,2,3
"POLYGON ((121.2891921454591 31.11005101400166, 121.2891921454591 31.12543209577293, 121.2712258397767 31.12543209577293, 121.2712258397767 31.11005101400166, 121.2891921454591 31.11005101400166))",0,17043.026887175223,1,671638.7797502237,16126.685272228877,76975.60833035085,0,0.0,24,5,7
"POLYGON ((121.2891921454591 31.12543209577293, 121.2891921454591 31.14081068464005, 121.2712258397767 31.14081068464005, 121.2712258397767 31.12543209577293, 121.2891921454591 31.12543209577293))",0,6784.974798755112,0,69230.80778406124,0.0,1842952.514709995,0,0.0,11,1,2
"POLYGON ((121.2891921454591 31.14081068464005, 121.2891921454591 31.15618677989934, 121.2712258397767 31.15618677989934, 121.2712258397767 31.14081068464005, 121.2891921454591 31.14081068464005))",0,30076.06871871622,0,191947.0421538757,0.0,2502628.3272721674,0,1762.6915177731298,19,1,1
"POLYGON ((121.2891921454591 31.15618677989934, 121.2891921454591 31.17156038084794, 121.2712258397767 31.17156038084794, 121.2712258397767 31.15618677989934, 121.2891921454591 31.15618677989934))",2,42985.78698723587,4,588145.4459335076,116013.10423296836,0.0,0,8209.643374635956,14,25,28
"POLYGON ((121.2891921454591 31.17156038084794, 121.2891921454591 31.18693148678382, 121.2712258397767 31.18693148678382, 121.2712258397767 31.17156038084794, 121.2891921454591 31.17156038084794))",12,44192.252183573066,1,69899.31031523937,59413.20005596922,0.0,1,7323.747479827969,25,6,11
"POLYGON ((121.2891921454591 31.18693148678382, 121.2891921454591 31.2023000970058, 121.2712258397767 31.2023000970058, 121.2712258397767 31.18693148678382, 121.2891921454591 31.18693148678382))",14,48486.10916022347,4,1051559.8682420957,24904.86910429429,0.0,2,1007.3445036293638,35,19,22
"POLYGON ((121.2891921454591 31.2023000970058, 121.2891921454591 31.21766621081351, 121.2712258397767 31.21766621081351, 121.2712258397767 31.2023000970058, 121.2891921454591 31.2023000970058))",11,50959.44527039233,19,1542846.497449895,22099.58592893573,0.0,2,1988.8899946988615,32,35,29
"POLYGON ((121.2891921454591 31.21766621081351, 121.2891921454591 31.23302982750743, 121.2712258397767 31.23302982750743, 121.2712258397767 31.21766621081351, 121.2891921454591 31.21766621081351))",9,15913.516505286663,1,185459.9612979299,0.0,567650.3696821708,1,0.0,9,23,19
"POLYGON ((121.2891921454591 31.23302982750743, 121.2891921454591 31.24839094638885, 121.2712258397767 31.24839094638885, 121.2712258397767 31.23302982750743, 121.2891921454591 31.23302982750743))",0,9234.866531166492,0,27626.82241028564,0.0,0.0,0,3943.356653957861,14,1,5
"POLYGON ((121.2891921454591 31.24839094638885, 121.2891921454591 31.26374956675991, 121.2712258397767 31.26374956675991, 121.2712258397767 31.24839094638885, 121.2891921454591 31.24839094638885))",0,19360.83103218131,1,74761.81198479763,0.0,0.0,0,0.0,5,5,6
"POLYGON ((121.2891921454591 31.26374956675991, 121.2891921454591 31.27910568792358, 121.2712258397767 31.27910568792358, 121.2712258397767 31.26374956675991, 121.2891921454591 31.26374956675991))",4,26421.19012578121,0,0.0,0.0,88676.87411169865,0,0.0,9,6,12
"POLYGON ((121.2891921454591 31.27910568792358, 121.2891921454591 31.29445930918367, 121.2712258397767 31.29445930918367, 121.2712258397767 31.27910568792358, 121.2891921454591 31.27910568792358))",0,16901.142053436997,0,0.0,0.0,0.0,0,411.8635525186166,4,2,4
"POLYGON ((121.2891921454591 31.29445930918367, 121.2891921454591 31.3098104298448, 121.2712258397767 31.3098104298448, 121.2712258397767 31.29445930918367, 121.2891921454591 31.29445930918367))",0,7447.160188467865,0,0.0,0.0,0.0,0,10855.33788649039,24,4,1
"POLYGON ((121.2891921454591 31.3098104298448, 121.2891921454591 31.32515904921241, 121.2712258397767 31.32515904921241, 121.2712258397767 31.3098104298448, 121.2891921454591 31.3098104298448))",0,33273.67945114055,1,62486.39102231994,0.0,0.0,0,3621.549952149396,4,7,13
"POLYGON ((121.2891921454591 31.32515904921241, 121.2891921454591 31.34050516659284, 121.2712258397767 31.34050516659284, 121.2712258397767 31.32515904921241, 121.2891921454591 31.32515904921241))",4,27690.55365599165,0,10261.02855282178,71492.31723671826,0.0,0,0.0,15,2,5
"POLYGON ((121.2891921454591 31.34050516659284, 121.2891921454591 31.35584878129317, 121.2712258397767 31.35584878129317, 121.2712258397767 31.34050516659284, 121.2891921454591 31.34050516659284))",0,13424.833616183274,1,0.0,0.0,0.0,0,0.0,12,1,1
"POLYGON ((121.2891921454591 31.35584878129317, 121.2891921454591 31.37118989262137, 121.2712258397767 31.37118989262137, 121.2712258397767 31.35584878129317, 121.2891921454591 31.35584878129317))",0,11770.20070515638,0,0.0,0.0,0.0,0,0.0,4,1,1
"POLYGON ((121.2891921454591 31.37118989262137, 121.2891921454591 31.38652849988624, 121.2712258397767 31.38652849988624, 121.2712258397767 31.37118989262137, 121.2891921454591 31.37118989262137))",0,7623.128468549299,0,0.0,0.0,0.0,0,0.0,22,1,2
"POLYGON ((121.2891921454591 31.38652849988624, 121.2891921454591 31.40186460239737, 121.2712258397767 31.40186460239737, 121.2712258397767 31.38652849988624, 121.2891921454591 31.38652849988624))",0,8950.498518278582,1,0.0,0.0,0.0,0,0.0,13,1,1
"POLYGON ((121.2891921454591 31.40186460239737, 121.2891921454591 31.41719819946523, 121.2712258397767 31.41719819946523, 121.2712258397767 31.40186460239737, 121.2891921454591 31.40186460239737))",0,9386.372750893135,0,0.0,0.0,0.0,0,0.0,15,1,1
"POLYGON ((121.2891921454591 31.41719819946523, 121.2891921454591 31.43252929040109, 121.2712258397767 31.43252929040109, 121.2712258397767 31.41719819946523, 121.2891921454591 31.41719819946523))",0,12036.328798620818,0,0.0,0.0,0.0,0,0.0,21,1,1
"POLYGON ((121.2891921454591 31.43252929040109, 121.2891921454591 31.44785787451704, 121.2712258397767 31.44785787451704, 121.2712258397767 31.43252929040109, 121.2891921454591 31.43252929040109))",0,10505.430068695,0,0.0,0.0,0.0,0,0.0,11,1,1
"POLYGON ((121.2891921454591 31.44785787451704, 121.2891921454591 31.46318395112604, 121.2712258397767 31.46318395112604, 121.2712258397767 31.44785787451704, 121.2891921454591 31.44785787451704))",6,12130.817427519843,0,0.0,0.0,0.0,0,0.0,8,1,1
"POLYGON ((121.2891921454591 31.46318395112604, 121.2891921454591 31.47850751954186, 121.2712258397767 31.47850751954186, 121.2712258397767 31.46318395112604, 121.2891921454591 31.46318395112604))",0,7765.500839553455,0,178669.307716795,0.0,0.0,0,0.0,17,1,1
"POLYGON ((121.2891921454591 31.47850751954186, 121.2891921454591 31.49382857907909, 121.2712258397767 31.49382857907909, 121.2712258397767 31.47850751954186, 121.2891921454591 31.47850751954186))",0,10666.849933987603,0,47540.59831256402,0.0,273122.9879843912,0,0.0,8,1,1
"POLYGON ((121.3071584511415 30.98691269999999, 121.3071584511415 31.00231369957163, 121.2891921454591 31.00231369957163, 121.2891921454591 30.98691269999999, 121.3071584511415 30.98691269999999))",0,51977.2607035433,0,0.0,0.0,0.0,0,1158.7116734792514,12,1,1
"POLYGON ((121.3071584511415 31.00231369957163, 121.3071584511415 31.01771221189863, 121.2891921454591 31.01771221189863, 121.2891921454591 31.00231369957163, 121.3071584511415 31.00231369957163))",0,24681.65146470601,0,0.0,0.0,709870.8853789285,0,0.0,13,1,1
"POLYGON ((121.3071584511415 31.01771221189863, 121.3071584511415 31.03310823627063, 121.2891921454591 31.03310823627063, 121.2891921454591 31.01771221189863, 121.3071584511415 31.01771221189863))",0,15684.716842605783,0,0.0,0.0,1398479.7335669922,0,0.0,19,1,1
"POLYGON ((121.3071584511415 31.03310823627063, 121.3071584511415 31.04850177197812, 121.2891921454591 31.04850177197812, 121.2891921454591 31.03310823627063, 121.3071584511415 31.03310823627063))",0,13103.655125820718,0,115403.64227127288,0.0,887791.7548439828,0,0.0,6,1,1
"POLYGON ((121.3071584511415 31.04850177197812, 121.3071584511415 31.0638928183124, 121.2891921454591 31.0638928183124, 121.2891921454591 31.04850177197812, 121.3071584511415 31.04850177197812))",0,39649.70069632524,0,41840.85176446486,0.0,1907564.4131545508,0,0.0,12,1,1
"POLYGON ((121.3071584511415 31.0638928183124, 121.3071584511415 31.07928137456562, 121.2891921454591 31.07928137456562, 121.2891921454591 31.0638928183124, 121.3071584511415 31.0638928183124))",0,29974.68083327665,0,0.0,0.0,267108.74973008403,0,0.0,4,1,1
"POLYGON ((121.3071584511415 31.07928137456562, 121.3071584511415 31.09466744003078, 121.2891921454591 31.09466744003078, 121.2891921454591 31.07928137456562, 121.3071584511415 31.07928137456562))",0,18950.81898801002,0,610399.8603837844,0.0,0.0,0,0.0,5,1,1
"POLYGON ((121.3071584511415 31.09466744003078, 121.3071584511415 31.11005101400166, 121.2891921454591 31.11005101400166, 121.2891921454591 31.09466744003078, 121.3071584511415 31.09466744003078))",2,21490.783652870337,0,108938.69798308384,0.0,369351.7321327103,0,0.0,11,1,1
"POLYGON ((121.3071584511415 31.11005101400166, 121.3071584511415 31.12543209577293, 121.2891921454591 31.12543209577293, 121.2891921454591 31.11005101400166, 121.3071584511415 31.11005101400166))",0,19482.664987337423,1,165561.19349236155,0.0,1431646.9209715575,0,0.0,7,1,2
"POLYGON ((121.3071584511415 31.12543209577293, 121.3071584511415 31.14081068464005, 121.2891921454591 31.14081068464005, 121.2891921454591 31.12543209577293, 121.3071584511415 31.12543209577293))",5,31601.59091375408,12,372518.7485115657,0.0,1586642.7608194666,0,0.0,17,4,7
"POLYGON ((121.3071584511415 31.14081068464005, 121.3071584511415 31.15618677989934, 121.2891921454591 31.15618677989934, 121.2891921454591 31.14081068464005, 121.3071584511415 31.14081068464005))",1,29729.47499875668,30,2440888.497871396,0.0,387212.59026358137,0,0.0,33,39,27
"POLYGON ((121.3071584511415 31.15618677989934, 121.3071584511415 31.17156038084794, 121.2891921454591 31.17156038084794, 121.2891921454591 31.15618677989934, 121.3071584511415 31.15618677989934))",1,17174.717621190335,4,2074480.809028628,40101.587438186136,0.0,0,2921.394231944694,9,2,5
"POLYGON ((121.3071584511415 31.17156038084794, 121.3071584511415 31.18693148678382, 121.2891921454591 31.18693148678382, 121.2891921454591 31.17156038084794, 121.3071584511415 31.17156038084794))",11,26812.6763153275,3,1787322.184721625,0.0,0.0,0,10702.827483615018,21,30,29
"POLYGON ((121.3071584511415 31.18693148678382, 121.3071584511415 31.2023000970058, 121.2891921454591 31.2023000970058, 121.2891921454591 31.18693148678382, 121.3071584511415 31.18693148678382))",6,65845.33852260368,2,130871.75313002602,48675.04410218809,0.0,2,5833.816701777802,24,76,57
"POLYGON ((121.3071584511415 31.2023000970058, 121.3071584511415 31.21766621081351, 121.2891921454591 31.21766621081351, 121.2891921454591 31.2023000970058, 121.3071584511415 31.2023000970058))",18,46775.41955213588,18,1168201.8408629133,0.0,45987.19342823938,0,692.6406167535403,22,138,144
"POLYGON ((121.3071584511415 31.21766621081351, 121.3071584511415 31.23302982750743, 121.2891921454591 31.23302982750743, 121.2891921454591 31.21766621081351, 121.3071584511415 31.21766621081351))",3,55176.84636197992,0,291105.7601237697,0.0,38865.78506526115,0,573.2372167268525,18,13,14
"POLYGON ((121.3071584511415 31.23302982750743, 121.3071584511415 31.24839094638885, 121.2891921454591 31.24839094638885, 121.2891921454591 31.23302982750743, 121.3071584511415 31.23302982750743))",0,28903.71216856424,0,767609.1949333119,0.0,0.0,0,4503.7934534212645,9,16,12
"POLYGON ((121.3071584511415 31.24839094638885, 121.3071584511415 31.26374956675991, 121.2891921454591 31.26374956675991, 121.2891921454591 31.24839094638885, 121.3071584511415 31.24839094638885))",0,44377.29400646541,0,103203.59374946148,0.0,124013.18660935652,0,1275.2605967016898,1,11,18
"POLYGON ((121.3071584511415 31.26374956675991, 121.3071584511415 31.27910568792358, 121.2891921454591 31.27910568792358, 121.2891921454591 31.26374956675991, 121.3071584511415 31.26374956675991))",4,35767.668041474884,1,0.0,0.0,142958.5966647252,1,0.0,15,94,89
"POLYGON ((121.3071584511415 31.27910568792358, 121.3071584511415 31.29445930918367, 121.2891921454591 31.29445930918367, 121.2891921454591 31.27910568792358, 121.3071584511415 31.27910568792358))",3,41293.18751837623,1,16892.416279165016,0.0,19504.7312016798,0,332.66482312209,16,20,27
"POLYGON ((121.3071584511415 31.29445930918367, 121.3071584511415 31.3098104298448, 121.2891921454591 31.3098104298448, 121.2891921454591 31.29445930918367, 121.3071584511415 31.29445930918367))",4,34795.974481353514,0,188247.8801320228,0.0,0.0,0,5667.555366112092,32,42,34
"POLYGON ((121.3071584511415 31.3098104298448, 121.3071584511415 31.32515904921241, 121.2891921454591 31.32515904921241, 121.2891921454591 31.3098104298448, 121.3071584511415 31.3098104298448))",0,46796.55961795899,0,2134.546302593152,0.0,0.0,0,2611.782963298961,17,28,23
"POLYGON ((121.3071584511415 31.32515904921241, 121.3071584511415 31.34050516659284, 121.2891921454591 31.34050516659284, 121.2891921454591 31.32515904921241, 121.3071584511415 31.32515904921241))",0,19545.151734623752,0,0.0,0.0,0.0,0,0.0,6,1,1
"POLYGON ((121.3071584511415 31.34050516659284, 121.3071584511415 31.35584878129317, 121.2891921454591 31.35584878129317, 121.2891921454591 31.34050516659284, 121.3071584511415 31.34050516659284))",0,9877.90893104572,0,0.0,0.0,0.0,0,0.0,7,1,1
"POLYGON ((121.3071584511415 31.35584878129317, 121.3071584511415 31.37118989262137, 121.2891921454591 31.37118989262137, 121.2891921454591 31.35584878129317, 121.3071584511415 31.35584878129317))",0,14141.404602482207,0,0.0,0.0,0.0,0,0.0,4,1,1
"POLYGON ((121.3071584511415 31.37118989262137, 121.3071584511415 31.38652849988624, 121.2891921454591 31.38652849988624, 121.2891921454591 31.37118989262137, 121.3071584511415 31.37118989262137))",4,18465.12102803284,0,0.0,0.0,0.0,0,0.0,18,1,1
"POLYGON ((121.3071584511415 31.38652849988624, 121.3071584511415 31.40186460239737, 121.2891921454591 31.40186460239737, 121.2891921454591 31.38652849988624, 121.3071584511415 31.38652849988624))",0,10594.162761752312,0,0.0,0.0,0.0,0,0.0,5,1,1
"POLYGON ((121.3071584511415 31.40186460239737, 121.3071584511415 31.41719819946523, 121.2891921454591 31.41719819946523, 121.2891921454591 31.40186460239737, 121.3071584511415 31.40186460239737))",8,15069.454428186416,0,0.0,0.0,0.0,0,0.0,4,1,1
"POLYGON ((121.3071584511415 31.41719819946523, 121.3071584511415 31.43252929040109, 121.2891921454591 31.43252929040109, 121.2891921454591 31.41719819946523, 121.3071584511415 31.41719819946523))",0,15840.503554845103,0,0.0,0.0,0.0,0,0.0,10,1,1
"POLYGON ((121.3071584511415 31.43252929040109, 121.3071584511415 31.44785787451704, 121.2891921454591 31.44785787451704, 121.2891921454591 31.43252929040109, 121.3071584511415 31.43252929040109))",0,6114.271397299686,0,0.0,0.0,0.0,0,0.0,17,1,1
"POLYGON ((121.3071584511415 31.44785787451704, 121.3071584511415 31.46318395112604, 121.2891921454591 31.46318395112604, 121.2891921454591 31.44785787451704, 121.3071584511415 31.44785787451704))",0,9029.617444316082,0,0.0,0.0,0.0,0,0.0,4,1,1
"POLYGON ((121.3071584511415 31.46318395112604, 121.3071584511415 31.47850751954186, 121.2891921454591 31.47850751954186, 121.2891921454591 31.46318395112604, 121.3071584511415 31.46318395112604))",0,0.0,0,0.0,0.0,0.0,0,0.0,10,1,1
"POLYGON ((121.3071584511415 31.47850751954186, 121.3071584511415 31.49382857907909, 121.2891921454591 31.49382857907909, 121.2891921454591 31.47850751954186, 121.3071584511415 31.47850751954186))",0,7326.678918903454,0,0.0,0.0,0.0,0,0.0,10,1,1
"POLYGON ((121.3251247568239 30.98691269999999, 121.3251247568239 31.00231369957163, 121.3071584511415 31.00231369957163, 121.3071584511415 30.98691269999999, 121.3251247568239 30.98691269999999))",0,27560.10206695607,0,148688.185026441,0.0,0.0,0,0.0,0,1,1
"POLYGON ((121.3251247568239 31.00231369957163, 121.3251247568239 31.01771221189863, 121.3071584511415 31.01771221189863, 121.3071584511415 31.00231369957163, 121.3251247568239 31.00231369957163))",0,41244.059401785504,0,64381.68365482934,0.0,48191.40364580076,0,0.0,14,1,1
"POLYGON ((121.3251247568239 31.01771221189863, 121.3251247568239 31.03310823627063, 121.3071584511415 31.03310823627063, 121.3071584511415 31.01771221189863, 121.3251247568239 31.01771221189863))",0,10885.894649571195,0,0.0,0.0,235525.3181298045,0,0.0,16,1,1
"POLYGON ((121.3251247568239 31.03310823627063, 121.3251247568239 31.04850177197812, 121.3071584511415 31.04850177197812, 121.3071584511415 31.03310823627063, 121.3251247568239 31.03310823627063))",0,2705.6009521728083,0,106096.62617317111,0.0,0.0,0,0.0,14,1,1
"POLYGON ((121.3251247568239 31.04850177197812, 121.3251247568239 31.0638928183124, 121.3071584511415 31.0638928183124, 121.3071584511415 31.04850177197812, 121.3251247568239 31.04850177197812))",0,12098.000352582836,0,183398.9284134181,0.0,55608.05163835002,0,0.0,20,7,4
"POLYGON ((121.3251247568239 31.0638928183124, 121.3251247568239 31.07928137456562, 121.3071584511415 31.07928137456562, 121.3071584511415 31.0638928183124, 121.3251247568239 31.0638928183124))",4,22835.47578564921,0,784014.0908026347,0.0,0.0,0,0.0,38,1,5
"POLYGON ((121.3251247568239 31.07928137456562, 121.3251247568239 31.09466744003078, 121.3071584511415 31.09466744003078, 121.3071584511415 31.07928137456562, 121.3251247568239 31.07928137456562))",0,29605.89921946427,1,1226088.2807660657,0.0,33332.5993831075,0,0.0,7,1,1
"POLYGON ((121.3251247568239 31.09466744003078, 121.3251247568239 31.11005101400166, 121.3071584511415 31.11005101400166, 121.3071584511415 31.09466744003078, 121.3251247568239 31.09466744003078))",0,23202.07291092977,0,26920.56705914204,0.0,713989.3720125838,0,0.0,14,1,2
"POLYGON ((121.3251247568239 31.11005101400166, 121.3251247568239 31.12543209577293, 121.3071584511415 31.12543209577293, 121.3071584511415 31.11005101400166, 121.3251247568239 31.11005101400166))",3,29719.41599996424,0,446905.4407677465,0.0,2298512.000913188,0,0.0,22,19,21
"POLYGON ((121.3251247568239 31.12543209577293, 121.3251247568239 31.14081068464005, 121.3071584511415 31.14081068464005, 121.3071584511415 31.12543209577293, 121.3251247568239 31.12543209577293))",10,29649.27210662441,4,1545403.5461036903,144604.8896401596,291026.3440295079,1,0.0,47,127,149
"POLYGON ((121.3251247568239 31.14081068464005, 121.3251247568239 31.15618677989934, 121.3071584511415 31.15618677989934, 121.3071584511415 31.14081068464005, 121.3251247568239 31.14081068464005))",1,27055.22583905019,10,1453107.3090427944,273232.9122455102,96584.96050692044,0,0.0,34,97,91
"POLYGON ((121.3251247568239 31.15618677989934, 121.3251247568239 31.17156038084794, 121.3071584511415 31.17156038084794, 121.3071584511415 31.15618677989934, 121.3251247568239 31.15618677989934))",1,47032.4916126202,3,424363.5979885513,48814.00164019229,3465.4374033132726,0,4151.656921914426,25,6,11
"POLYGON ((121.3251247568239 31.17156038084794, 121.3251247568239 31.18693148678382, 121.3071584511415 31.18693148678382, 121.3071584511415 31.17156038084794, 121.3251247568239 31.17156038084794))",2,54879.15650670657,0,460365.95910249685,169483.46817406212,0.0,0,9066.149670400202,9,6,7
"POLYGON ((121.3251247568239 31.18693148678382, 121.3251247568239 31.2023000970058, 121.3071584511415 31.2023000970058, 121.3071584511415 31.18693148678382, 121.3251247568239 31.18693148678382))",22,99492.00717397578,16,0.0,541177.1280051842,0.0,6,4486.550046267986,69,128,150
"POLYGON ((121.3251247568239 31.2023000970058, 121.3251247568239 31.21766621081351, 121.3071584511415 31.21766621081351, 121.3071584511415 31.2023000970058, 121.3251247568239 31.2023000970058))",57,58036.46770083193,11,149954.81163108273,1281273.7264803103,58886.18120286082,0,9292.290843548111,45,137,140
"POLYGON ((121.3251247568239 31.21766621081351, 121.3251247568239 31.23302982750743, 121.3071584511415 31.23302982750743, 121.3071584511415 31.21766621081351, 121.3251247568239 31.21766621081351))",15,36119.543458585445,1,226274.1444221092,0.0,0.0,1,2562.295331291325,15,64,74
"POLYGON ((121.3251247568239 31.23302982750743, 121.3251247568239 31.24839094638885, 121.3071584511415 31.24839094638885, 121.3071584511415 31.23302982750743, 121.3251247568239 31.23302982750743))",8,27832.23263946933,4,813505.8540769116,0.0,0.0,1,15706.87996915748,39,668,666
"POLYGON ((121.3251247568239 31.24839094638885, 121.3251247568239 31.26374956675991, 121.3071584511415 31.26374956675991, 121.3071584511415 31.24839094638885, 121.3251247568239 31.24839094638885))",7,26735.294569642203,0,403526.55763118,0.0,50604.80302636481,0,8481.876389645047,17,121,125
"POLYGON ((121.3251247568239 31.26374956675991, 121.3251247568239 31.27910568792358, 121.3071584511415 31.27910568792358, 121.3071584511415 31.26374956675991, 121.3251247568239 31.26374956675991))",13,42091.56143565688,5,35739.08677744853,0.0,11516.183306852734,1,4529.959630111383,18,89,106
"POLYGON ((121.3251247568239 31.27910568792358, 121.3251247568239 31.29445930918367, 121.3071584511415 31.29445930918367, 121.3071584511415 31.27910568792358, 121.3251247568239 31.27910568792358))",1,39103.60110910173,3,855891.551488019,205355.08145685404,0.0,0,12976.76761603733,39,214,245
"POLYGON ((121.3251247568239 31.29445930918367, 121.3251247568239 31.3098104298448, 121.3071584511415 31.3098104298448, 121.3071584511415 31.29445930918367, 121.3251247568239 31.29445930918367))",8,25650.26829491788,5,322307.02558533585,0.0,0.0,0,4567.970255851525,23,390,399
"POLYGON ((121.3251247568239 31.3098104298448, 121.3251247568239 31.32515904921241, 121.3071584511415 31.32515904921241, 121.3071584511415 31.3098104298448, 121.3251247568239 31.3098104298448))",2,16410.850835089517,0,37513.22517790103,0.0,0.0,0,0.0,23,97,99
"POLYGON ((121.3251247568239 31.32515904921241, 121.3251247568239 31.34050516659284, 121.3071584511415 31.34050516659284, 121.3071584511415 31.32515904921241, 121.3251247568239 31.32515904921241))",0,23640.318989440704,0,0.0,0.0,0.0,0,0.0,14,1,1
"POLYGON ((121.3251247568239 31.34050516659284, 121.3251247568239 31.35584878129317, 121.3071584511415 31.35584878129317, 121.3071584511415 31.34050516659284, 121.3251247568239 31.34050516659284))",4,14797.057631454403,0,0.0,0.0,0.0,0,0.0,16,1,1
